feature,label
"[-262.64935302734375, 90.49207305908203, -19.779146194458008, 0.6503335237503052, -3.9138975143432617, 22.158222198486328, 24.43218421936035, 15.307896614074707, 1.0061274766921997, -1.996775507926941, -4.704608917236328, -3.8254218101501465, 7.383292198181152]",setelah_bertelur
"[-258.94207763671875, 87.9371566772461, -16.041486740112305, 1.6281049251556396, -7.59539794921875, 21.279382705688477, 24.72589683532715, 13.22158432006836, 1.705972671508789, -5.630275249481201, -5.954773426055908, 0.46560361981391907, 2.4681060314178467]",setelah_bertelur
"[-296.4754943847656, 108.82609558105469, -10.469257354736328, -6.052553176879883, -6.827520847320557, 23.327091217041016, 17.89818000793457, 12.13739013671875, -0.20551449060440063, -8.359917640686035, 2.0265231132507324, 4.533458232879639, 1.667988657951355]",setelah_bertelur
"[-330.258544921875, 114.67591857910156, -15.752607345581055, 5.204737186431885, -1.4986993074417114, 30.332300186157227, 22.116914749145508, 11.998440742492676, -3.735661268234253, 1.938475251197815, 2.4884159564971924, 9.280570983886719, -4.978769302368164]",setelah_bertelur
"[-328.2068176269531, 113.57897186279297, -18.316387176513672, 7.152002811431885, -4.7477922439575195, 28.54631996154785, 19.5018253326416, 15.995372772216797, 2.65879225730896, -0.20216497778892517, 1.7238030433654785, 14.564854621887207, -7.918636322021484]",setelah_bertelur
"[-328.9053039550781, 116.83624267578125, -17.95717430114746, 4.957093238830566, -4.863117218017578, 27.474191665649414, 20.296104431152344, 14.917330741882324, 5.12438440322876, 0.4760434925556183, -0.90842205286026, 11.46471881866455, -7.145691871643066]",setelah_bertelur
"[-231.8065948486328, 110.76041412353516, -22.24928092956543, -15.03539752960205, -9.951144218444824, 14.865405082702637, 15.188230514526367, 7.878398895263672, -5.894402027130127, -0.9700931906700134, -4.430983066558838, 4.068463325500488, 3.414785146713257]",setelah_bertelur
"[-231.77220153808594, 104.34764862060547, -32.3966178894043, -13.384366035461426, -14.313036918640137, 16.78215789794922, 20.08493995666504, 6.49476957321167, -4.061739921569824, -3.057939291000366, -4.855011940002441, 7.318330764770508, 3.7021734714508057]",setelah_bertelur
"[-315.89935302734375, 84.80348205566406, -44.73841094970703, -30.88886833190918, -26.88064193725586, -0.8282340168952942, -7.591891288757324, -4.136420726776123, -6.130572319030762, -10.606629371643066, -10.677009582519531, -5.865026473999023, -14.61837100982666]",setelah_bertelur
"[-244.03921508789062, 109.56871795654297, -55.978546142578125, -0.3429566025733948, -20.37186050415039, 23.391761779785156, 25.42827033996582, -0.9041473269462585, 9.175970077514648, -4.072831153869629, -2.9508957862854004, 1.6764460802078247, -2.3889784812927246]",setelah_bertelur
"[-249.25364685058594, 108.82198333740234, -30.814777374267578, 2.9302866458892822, -6.76447057723999, 27.628835678100586, 20.52881622314453, 4.972511291503906, 3.6032960414886475, -0.6843410730361938, -6.0945539474487305, 2.6199355125427246, -0.5389863848686218]",setelah_bertelur
"[-265.632080078125, 107.36834716796875, -5.361822605133057, 3.7718260288238525, 9.776768684387207, 31.604841232299805, 13.985001564025879, 12.317798614501953, -4.994953632354736, 6.822610855102539, -10.909997940063477, 8.030692100524902, -0.4346442222595215]",setelah_bertelur
"[-266.02935791015625, 96.53707122802734, -15.160750389099121, 0.6687536239624023, 0.8627730011940002, 25.81261444091797, 12.286070823669434, 7.019932270050049, -8.354265213012695, 5.151180267333984, -5.303065299987793, 11.678339004516602, 2.539898633956909]",setelah_bertelur
"[-299.4374694824219, 97.92859649658203, -2.4628868103027344, 6.878973484039307, -2.556504964828491, 22.11003303527832, 16.09855842590332, 9.933667182922363, -3.4435415267944336, 4.756217956542969, -2.254150629043579, 11.973445892333984, 0.747709333896637]",setelah_bertelur
"[-309.40765380859375, 88.4059829711914, 5.001739025115967, 16.550405502319336, 6.007486343383789, 31.813724517822266, 14.777992248535156, 12.915061950683594, -0.15640129148960114, 6.137874603271484, 0.4762874245643616, 12.236339569091797, -2.4584743976593018]",setelah_bertelur
"[-302.154541015625, 89.82201385498047, 7.595349311828613, 13.715266227722168, -1.2278611660003662, 29.00950050354004, 19.931167602539062, 16.454435348510742, -0.10736158490180969, 4.270805835723877, -1.4949814081192017, 14.149674415588379, 2.6373648643493652]",setelah_bertelur
"[-322.2754211425781, 100.52251434326172, 19.471118927001953, 15.429362297058105, -1.2155543565750122, 30.442705154418945, 19.92103385925293, 10.909099578857422, 1.9932843446731567, 3.8275320529937744, -3.3669984340667725, 13.027626037597656, -1.3617398738861084]",setelah_bertelur
"[-288.4359436035156, 96.58618927001953, 7.935791492462158, 11.41159725189209, -0.287586510181427, 26.77349281311035, 17.823650360107422, 12.03223991394043, -2.1692259311676025, 0.5509747862815857, -4.519358158111572, 13.321737289428711, 0.9510616660118103]",setelah_bertelur
"[-299.2641296386719, 101.97200775146484, 4.135982036590576, 10.753447532653809, 4.6545820236206055, 25.961244583129883, 21.032573699951172, 16.1112117767334, -7.847325325012207, 0.72629714012146, -0.26520052552223206, 12.387235641479492, 5.632448673248291]",setelah_bertelur
"[-329.4555358886719, 71.53838348388672, -39.04434585571289, -36.58310317993164, -22.187820434570312, -2.3108482360839844, -2.6684536933898926, -0.7646123170852661, -0.6238762140274048, -10.92688274383545, -7.570133686065674, -0.5368692874908447, -14.308156967163086]",setelah_bertelur
"[-268.31597900390625, 117.84455871582031, -4.00754976272583, 4.786696910858154, -5.117956161499023, 21.233354568481445, 26.629602432250977, 11.26136302947998, -3.5869314670562744, 6.310100078582764, 6.325577735900879, 13.657184600830078, -2.117008924484253]",setelah_bertelur
"[-277.8504333496094, 125.89079284667969, 1.1728461980819702, 4.465771198272705, -4.573336124420166, 19.785289764404297, 26.524534225463867, 8.021848678588867, 5.461755275726318, 10.725237846374512, 6.451056957244873, 10.923190116882324, -8.50646686553955]",setelah_bertelur
"[-283.0453186035156, 124.86097717285156, -0.5339490175247192, 10.451312065124512, 2.8516440391540527, 16.120691299438477, 24.35665512084961, 7.855652809143066, 1.2676125764846802, 9.015562057495117, 7.55026912689209, 7.953786849975586, -5.382824420928955]",setelah_bertelur
"[-278.01092529296875, 126.5177001953125, -2.2452449798583984, 9.446041107177734, 4.072199821472168, 13.384510040283203, 20.31112289428711, 6.505446434020996, 1.0888110399246216, 10.292409896850586, 3.5004355907440186, 3.6434338092803955, -5.087583065032959]",setelah_bertelur
"[-310.3998718261719, 131.2396697998047, 8.816804885864258, 5.389138221740723, 7.747168064117432, 15.43396282196045, 16.06276512145996, 7.061245441436768, 3.6728501319885254, 6.915011405944824, 4.632567405700684, 5.471132755279541, -2.8189260959625244]",setelah_bertelur
"[-326.94146728515625, 132.06558227539062, 7.833919048309326, 10.071466445922852, 10.476901054382324, 15.44156551361084, 11.786601066589355, 3.4055910110473633, 3.2757909297943115, 4.263674259185791, 7.684367656707764, 6.431162357330322, -4.2530436515808105]",setelah_bertelur
"[-311.67169189453125, 113.52229309082031, 1.0971757173538208, 5.323661804199219, 7.529590129852295, 16.72572135925293, 17.10228157043457, 4.279066562652588, -2.3171796798706055, 5.460246562957764, 7.136364936828613, 7.558521747589111, -0.8740103840827942]",setelah_bertelur
"[-290.3241271972656, 119.83992004394531, 3.9491140842437744, 0.9788327813148499, -0.6782770156860352, 17.253219604492188, 18.315309524536133, 4.0407209396362305, -3.5404176712036133, -1.0363537073135376, 1.2871249914169312, 4.360981464385986, -1.0684385299682617]",setelah_bertelur
"[-256.96905517578125, 110.13045501708984, -1.471008062362671, 1.025437355041504, -5.28056001663208, 12.051549911499023, 18.527565002441406, 5.350462913513184, -3.4323413372039795, 0.6708098649978638, 0.8048825860023499, 6.700877666473389, 3.902618169784546]",setelah_bertelur
"[-311.7726745605469, 98.47889709472656, 8.097434997558594, 7.240289688110352, 3.052534341812134, 17.99199867248535, 15.85766887664795, 4.721728801727295, -0.7669514417648315, -0.09025002270936966, 3.6160056591033936, 4.2732253074646, -2.974008083343506]",setelah_bertelur
"[-326.18194580078125, 77.46797943115234, -48.92329025268555, -39.83852767944336, -22.684377670288086, -1.889853596687317, 4.942599773406982, 1.34726083278656, -0.2225719541311264, -14.827176094055176, -14.837114334106445, -1.6243922710418701, -16.45393943786621]",setelah_bertelur
"[-293.59027099609375, 103.79590606689453, -1.931017518043518, 1.8364204168319702, -4.2792534828186035, 19.294736862182617, 18.434925079345703, 11.793747901916504, -4.1833415031433105, -0.01647331565618515, -0.14445334672927856, 2.420510768890381, -6.313553333282471]",setelah_bertelur
"[-269.5760192871094, 84.34925842285156, -14.3856840133667, -5.961008548736572, -9.055168151855469, 17.674760818481445, 17.77545928955078, 5.253940105438232, -7.096976280212402, 0.8370274305343628, -1.2721349000930786, 12.748639106750488, 1.7839630842208862]",setelah_bertelur
"[-310.1637268066406, 119.0359115600586, -5.208127021789551, 0.14105042815208435, -14.640483856201172, 18.550111770629883, 19.59735679626465, 3.122999906539917, 1.9518132209777832, -5.267886638641357, -7.144773960113525, 4.956796169281006, 6.8413496017456055]",setelah_bertelur
"[-339.0421142578125, 133.41905212402344, 1.7373911142349243, -2.3880157470703125, -15.422004699707031, 10.788007736206055, 21.499563217163086, 8.018210411071777, 3.779571294784546, -5.891835689544678, -3.7084476947784424, 2.803008794784546, 2.8381285667419434]",setelah_bertelur
"[-301.4785461425781, 111.2904052734375, 1.5101354122161865, -11.350306510925293, -15.605379104614258, 8.514871597290039, 22.8668155670166, 16.30558204650879, 4.063735008239746, -1.6921436786651611, 1.243728756904602, 3.8964991569519043, 1.925299048423767]",setelah_bertelur
"[-235.35816955566406, 96.84415435791016, -28.045026779174805, -16.96417999267578, -20.12538719177246, 22.32282829284668, 24.980546951293945, 14.632712364196777, 3.0361568927764893, -5.094605445861816, -3.6537351608276367, 13.914875984191895, -2.5265398025512695]",setelah_bertelur
"[-202.2534637451172, 44.698787689208984, -31.98703956604004, -16.071012496948242, -9.780654907226562, 31.67315101623535, 18.386892318725586, 9.29927921295166, -4.561641693115234, 1.826014757156372, 10.88278579711914, 24.486059188842773, -2.644089460372925]",setelah_bertelur
"[-214.9529266357422, 76.03734588623047, -32.02775192260742, -24.26502227783203, -16.279420852661133, 27.34273338317871, 17.258670806884766, 9.577797889709473, -8.04025936126709, -5.545993328094482, 7.445415496826172, 17.876585006713867, -1.7694755792617798]",setelah_bertelur
"[-228.63848876953125, 87.34635162353516, -34.69799041748047, -12.842432022094727, -8.500720024108887, 22.386730194091797, 12.231691360473633, 3.500687837600708, -0.6674361824989319, -3.417086362838745, 2.7643120288848877, 14.697908401489258, -6.466042995452881]",setelah_bertelur
"[-207.62680053710938, 109.2470474243164, -44.111358642578125, -20.247249603271484, -14.235294342041016, 5.305181503295898, 3.3859047889709473, -0.19730834662914276, 9.642532348632812, 2.2214765548706055, -10.873554229736328, 19.379886627197266, -11.664205551147461]",setelah_bertelur
"[-310.7557067871094, 68.33250427246094, -45.26285171508789, -41.701316833496094, -23.426498413085938, 0.47485294938087463, 10.036640167236328, 1.586946964263916, -4.188371658325195, -11.09000301361084, -14.765074729919434, -2.84414005279541, -10.75100040435791]",setelah_bertelur
"[-241.8536834716797, 106.41226959228516, -42.90181350708008, -24.03067970275879, -7.0117692947387695, 14.820228576660156, 10.857775688171387, -4.037852764129639, 14.120482444763184, 15.784653663635254, 7.747937202453613, 18.873291015625, -11.840310096740723]",setelah_bertelur
"[-202.146240234375, 125.53665924072266, -44.419612884521484, -14.329423904418945, 0.6182810664176941, 18.61259651184082, 14.062999725341797, -4.562025547027588, 12.804343223571777, 13.205704689025879, 6.681763648986816, 20.000036239624023, -18.52684783935547]",setelah_bertelur
"[-196.02035522460938, 125.4397964477539, -34.53945541381836, -11.61515998840332, -6.14968729019165, 23.147600173950195, 13.621726989746094, 13.17334270477295, 6.662204742431641, 7.600830078125, 4.942026138305664, 11.127992630004883, -8.603142738342285]",setelah_bertelur
"[-230.40130615234375, 101.72021484375, -30.92003059387207, -16.977872848510742, -7.00521183013916, 13.558253288269043, 6.754707336425781, 8.825997352600098, 12.658306121826172, 12.408306121826172, 2.8023242950439453, 13.133466720581055, -6.597574234008789]",setelah_bertelur
"[-231.57322692871094, 92.19483947753906, -34.78619384765625, -18.053407669067383, -7.036273002624512, 9.56463623046875, 9.446423530578613, 7.479916572570801, 9.376161575317383, 11.061717987060547, -1.8793232440948486, 15.234196662902832, -5.10758638381958]",setelah_bertelur
"[-209.58621215820312, 94.93556213378906, -36.45692443847656, -22.72345733642578, -9.098910331726074, 8.862584114074707, 11.451483726501465, 11.29391860961914, 2.9343857765197754, 5.337852478027344, -7.648842811584473, 11.590900421142578, -7.602168083190918]",setelah_bertelur
"[-220.82598876953125, 95.92443084716797, -39.59446334838867, -21.944618225097656, -10.583271026611328, 10.534472465515137, 9.428825378417969, 9.130023002624512, 4.808441638946533, 1.2967890501022339, -1.8917336463928223, 10.245522499084473, -9.175424575805664]",setelah_bertelur
"[-238.9041290283203, 95.19005584716797, -35.498600006103516, -18.927871704101562, -6.9860758781433105, 15.933059692382812, 11.733373641967773, 8.55749797821045, 9.385512351989746, -3.039717197418213, -0.9348874092102051, 4.915715217590332, -9.333600997924805]",setelah_bertelur
"[-251.7346954345703, 99.54513549804688, -37.33483123779297, -12.85643196105957, -10.021801948547363, 12.037586212158203, 12.148798942565918, 8.194604873657227, 16.394460678100586, 1.757131576538086, -1.9765362739562988, 5.538980484008789, -10.806720733642578]",setelah_bertelur
"[-241.31802368164062, 85.83961486816406, -36.176124572753906, -9.339642524719238, -10.405364036560059, 13.115469932556152, 6.96852445602417, 7.885355472564697, 16.084108352661133, 2.771322250366211, -1.598007321357727, 9.916837692260742, -6.316127777099609]",setelah_bertelur
"[-312.1038818359375, 75.11980438232422, -45.33981704711914, -41.530548095703125, -24.288801193237305, -3.2111656665802, 5.172047138214111, -0.35327011346817017, -0.535332202911377, -8.057221412658691, -11.3471097946167, -1.386234998703003, -14.510758399963379]",setelah_bertelur
"[-237.33151245117188, 91.87369537353516, -38.882049560546875, -10.429350852966309, -10.979253768920898, 11.35561466217041, 5.411538600921631, 9.3966703414917, 16.56629180908203, -0.26307475566864014, 0.7357614040374756, 9.509438514709473, -4.331221580505371]",setelah_bertelur
"[-269.8785400390625, 113.1001968383789, -38.01654052734375, -8.687394142150879, -12.756187438964844, 11.663671493530273, 7.775279998779297, 4.896203517913818, 23.074214935302734, 10.401445388793945, 1.485003113746643, 3.466031551361084, -12.96139144897461]",setelah_bertelur
"[-236.69705200195312, 93.14686584472656, -41.59800338745117, -17.102144241333008, -8.697281837463379, 14.167622566223145, 8.014302253723145, 1.9907702207565308, 14.898924827575684, 7.601420879364014, 9.597541809082031, 11.67235279083252, -10.451009750366211]",setelah_bertelur
